SAPCE2 Per capita personal consumption expenditures (PCE) by major type of product 1
SAPCE2 Per capita personal consumption expenditures (PCE) by major type of product 1
State or DC
GeoFips,GeoName,LineCode,Description,2020,2021,2022
22000,Louisiana,9,"      Food and beverages purchased for off-premises consumption",3382,3678,3880
22000,Louisiana,10,"      Clothing and footwear",997,1267,1357
22000,Louisiana,11,"      Gasoline and other energy goods",845,1263,1631
22000,Louisiana,12,"      Other nondurable goods",3767,3927,4090
22000,Louisiana,13,"  Services",24066,26695,28684
22000,Louisiana,14,"    Household consumption expenditures (for services)",23280,25958,27818
22000,Louisiana,15,"      Housing and utilities",6266,6522,6946
22000,Louisiana,16,"      Health care",7193,8304,8739
22000,Louisiana,17,"      Transportation services",724,841,974
22000,Louisiana,18,"      Recreation services",995,1207,1347
22000,Louisiana,19,"      Food services and accommodations",2454,3018,3460
22000,Louisiana,20,"      Financial services and insurance",2965,3140,3153
22000,Louisiana,21,"      Other services",2683,2925,3199
22000,Louisiana,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",786,737,866
22000,Louisiana,23,"      Gross output of nonprofit institutions",3160,3550,3790
22000,Louisiana,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2374,2812,2924
23000,Maine,1,Per capita personal consumption expenditures,46170,51730,55789
23000,Maine,2,"  Goods",15761,18094,19473
23000,Maine,3,"    Durable goods",4939,5906,6131
23000,Maine,4,"      Motor vehicles and parts",1969,2387,2477
23000,Maine,5,"      Furnishings and durable household equipment",1230,1401,1468
23000,Maine,6,"      Recreational goods and vehicles",1258,1504,1567
23000,Maine,7,"      Other durable goods",482,614,619
23000,Maine,8,"    Nondurable goods",10822,12188,13343
23000,Maine,9,"      Food and beverages purchased for off-premises consumption",4491,4824,5151
23000,Maine,10,"      Clothing and footwear",859,1097,1153
23000,Maine,11,"      Gasoline and other energy goods",1180,1673,2159
23000,Maine,12,"      Other nondurable goods",4291,4595,4879
23000,Maine,13,"  Services",30408,33636,36316
23000,Maine,14,"    Household consumption expenditures (for services)",27798,30998,33422
23000,Maine,15,"      Housing and utilities",8296,8731,9415
23000,Maine,16,"      Health care",8254,8881,9222
23000,Maine,17,"      Transportation services",1035,1288,1506
23000,Maine,18,"      Recreation services",1559,1979,2247
23000,Maine,19,"      Food services and accommodations",2588,3529,4038
23000,Maine,20,"      Financial services and insurance",2886,3080,3109
23000,Maine,21,"      Other services",3180,3510,3885
23000,Maine,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2610,2638,2894
23000,Maine,23,"      Gross output of nonprofit institutions",5948,6201,6493
23000,Maine,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3337,3563,3599
24000,Maryland,1,Per capita personal consumption expenditures,43670,48549,52651
24000,Maryland,2,"  Goods",13656,15815,17160
24000,Maryland,3,"    Durable goods",4617,5577,5862
24000,Maryland,4,"      Motor vehicles and parts",1493,1808,1889
24000,Maryland,5,"      Furnishings and durable household equipment",1048,1251,1316
24000,Maryland,6,"      Recreational goods and vehicles",1502,1775,1868
24000,Maryland,7,"      Other durable goods",575,742,790
24000,Maryland,8,"    Nondurable goods",9039,10238,11298
24000,Maryland,9,"      Food and beverages purchased for off-premises consumption",3231,3446,3721
24000,Maryland,10,"      Clothing and footwear",1067,1415,1503
24000,Maryland,11,"      Gasoline and other energy goods",722,1060,1401
24000,Maryland,12,"      Other nondurable goods",4019,4317,4673
24000,Maryland,13,"  Services",30014,32733,35490
24000,Maryland,14,"    Household consumption expenditures (for services)",28376,31246,33736
24000,Maryland,15,"      Housing and utilities",9097,9596,10206
24000,Maryland,16,"      Health care",7186,7843,8166
24000,Maryland,17,"      Transportation services",1158,1382,1629
24000,Maryland,18,"      Recreation services",1410,1730,1950
24000,Maryland,19,"      Food services and accommodations",2496,3072,3520
24000,Maryland,20,"      Financial services and insurance",3096,3286,3253
24000,Maryland,21,"      Other services",3933,4338,5013
24000,Maryland,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1638,1487,1754
24000,Maryland,23,"      Gross output of nonprofit institutions",6023,6265,6664
24000,Maryland,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4385,4777,4910
25000,Massachusetts,1,Per capita personal consumption expenditures,52701,59267,64214
25000,Massachusetts,2,"  Goods",15510,17879,19190
25000,Massachusetts,3,"    Durable goods",5209,6272,6620
25000,Massachusetts,4,"      Motor vehicles and parts",1506,1775,1836
25000,Massachusetts,5,"      Furnishings and durable household equipment",1240,1469,1560
25000,Massachusetts,6,"      Recreational goods and vehicles",1770,2125,2268
25000,Massachusetts,7,"      Other durable goods",692,902,956
25000,Massachusetts,8,"    Nondurable goods",10301,11608,12570
25000,Massachusetts,9,"      Food and beverages purchased for off-premises consumption",4248,4554,4789
25000,Massachusetts,10,"      Clothing and footwear",1165,1524,1574
25000,Massachusetts,11,"      Gasoline and other energy goods",621,889,1160
25000,Massachusetts,12,"      Other nondurable goods",4268,4640,5048
25000,Massachusetts,13,"  Services",37192,41388,45024
25000,Massachusetts,14,"    Household consumption expenditures (for services)",34982,39186,42543
25000,Massachusetts,15,"      Housing and utilities",9906,10433,11315
25000,Massachusetts,16,"      Health care",9101,10141,10491
25000,Massachusetts,17,"      Transportation services",1467,1946,2488
25000,Massachusetts,18,"      Recreation services",1872,2283,2584
25000,Massachusetts,19,"      Food services and accommodations",2804,3616,4384
25000,Massachusetts,20,"      Financial services and insurance",4988,5383,5430
25000,Massachusetts,21,"      Other services",4845,5384,5850
25000,Massachusetts,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2210,2202,2481
25000,Massachusetts,23,"      Gross output of nonprofit institutions",6313,6744,7120
25000,Massachusetts,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4103,4543,4639
26000,Michigan,1,Per capita personal consumption expenditures,41154,46019,49482
26000,Michigan,2,"  Goods",13424,15696,16845
26000,Michigan,3,"    Durable goods",4544,5488,5809
26000,Michigan,4,"      Motor vehicles and parts",1488,1847,1971
26000,Michigan,5,"      Furnishings and durable household equipment",998,1169,1230
26000,Michigan,6,"      Recreational goods and vehicles",1462,1727,1829
26000,Michigan,7,"      Other durable goods",595,746,779
26000,Michigan,8,"    Nondurable goods",8880,10208,11036
26000,Michigan,9,"      Food and beverages purchased for off-premises consumption",3490,3832,4074
26000,Michigan,10,"      Clothing and footwear",965,1251,1327
26000,Michigan,11,"      Gasoline and other energy goods",816,1229,1575
26000,Michigan,12,"      Other nondurable goods",3609,3896,4059
26000,Michigan,13,"  Services",27730,30323,32638
26000,Michigan,14,"    Household consumption expenditures (for services)",25511,28115,30168
26000,Michigan,15,"      Housing and utilities",7416,7768,8343
26000,Michigan,16,"      Health care",6778,7470,7765
26000,Michigan,17,"      Transportation services",889,1112,1306
26000,Michigan,18,"      Recreation services",1036,1280,1472
26000,Michigan,19,"      Food services and accommodations",1969,2470,2913
26000,Michigan,20,"      Financial services and insurance",4518,4793,4819
26000,Michigan,21,"      Other services",2905,3222,3550
26000,Michigan,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2218,2208,2470
26000,Michigan,23,"      Gross output of nonprofit institutions",5772,6159,6524
26000,Michigan,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3554,3951,4054
27000,Minnesota,1,Per capita personal consumption expenditures,43668,48846,52849
27000,Minnesota,2,"  Goods",14216,16227,17621
27000,Minnesota,3,"    Durable goods",5881,6842,7236
27000,Minnesota,4,"      Motor vehicles and parts",1995,2367,2399
27000,Minnesota,5,"      Furnishings and durable household equipment",1052,1220,1305
27000,Minnesota,6,"      Recreational goods and vehicles",2338,2635,2866
27000,Minnesota,7,"      Other durable goods",495,620,666
27000,Minnesota,8,"    Nondurable goods",8335,9386,10385
27000,Minnesota,9,"      Food and beverages purchased for off-premises consumption",3267,3461,3657
27000,Minnesota,10,"      Clothing and footwear",1061,1329,1447
27000,Minnesota,11,"      Gasoline and other energy goods",923,1336,1729
27000,Minnesota,12,"      Other nondurable goods",3084,3260,3552
27000,Minnesota,13,"  Services",29451,32619,35228
27000,Minnesota,14,"    Household consumption expenditures (for services)",27467,30668,33026
27000,Minnesota,15,"      Housing and utilities",7706,8506,9126
27000,Minnesota,16,"      Health care",7762,8663,8976
27000,Minnesota,17,"      Transportation services",1048,1285,1529
27000,Minnesota,18,"      Recreation services",1183,1417,1665
27000,Minnesota,19,"      Food services and accommodations",2029,2552,3030
27000,Minnesota,20,"      Financial services and insurance",3908,4093,4130
27000,Minnesota,21,"      Other services",3830,4152,4571
27000,Minnesota,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1985,1951,2202
27000,Minnesota,23,"      Gross output of nonprofit institutions",6183,6670,7053
27000,Minnesota,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4199,4719,4851
28000,Mississippi,1,Per capita personal consumption expenditures,32751,36681,39678
28000,Mississippi,2,"  Goods",12428,14318,15447
28000,Mississippi,3,"    Durable goods",3768,4601,4774
28000,Mississippi,4,"      Motor vehicles and parts",1642,2084,2124
28000,Mississippi,5,"      Furnishings and durable household equipment",867,999,1061
28000,Mississippi,6,"      Recreational goods and vehicles",783,934,977
28000,Mississippi,7,"      Other durable goods",476,584,611
28000,Mississippi,8,"    Nondurable goods",8660,9716,10673
28000,Mississippi,9,"      Food and beverages purchased for off-premises consumption",3340,3597,3897
28000,Mississippi,10,"      Clothing and footwear",962,1206,1287
28000,Mississippi,11,"      Gasoline and other energy goods",881,1307,1712
28000,Mississippi,12,"      Other nondurable goods",3477,3606,3777
28000,Mississippi,13,"  Services",20323,22363,24231
28000,Mississippi,14,"    Household consumption expenditures (for services)",19589,21697,23426
28000,Mississippi,15,"      Housing and utilities",5741,5986,6436
28000,Mississippi,16,"      Health care",6222,6909,7174
28000,Mississippi,17,"      Transportation services",651,794,916
28000,Mississippi,18,"      Recreation services",794,949,1074
28000,Mississippi,19,"      Food services and accommodations",1927,2435,2852
28000,Mississippi,20,"      Financial services and insurance",2086,2274,2408
28000,Mississippi,21,"      Other services",2169,2350,2567
28000,Mississippi,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",733,666,805
28000,Mississippi,23,"      Gross output of nonprofit institutions",3400,3697,3889
28000,Mississippi,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2667,3030,3084
29000,Missouri,1,Per capita personal consumption expenditures,40251,44827,48613
29000,Missouri,2,"  Goods",13616,15894,17359
29000,Missouri,3,"    Durable goods",4463,5435,5650
29000,Missouri,4,"      Motor vehicles and parts",1889,2369,2409
29000,Missouri,5,"      Furnishings and durable household equipment",1001,1166,1238
29000,Missouri,6,"      Recreational goods and vehicles",1094,1289,1366
29000,Missouri,7,"      Other durable goods",478,611,638
29000,Missouri,8,"    Nondurable goods",9153,10459,11709
29000,Missouri,9,"      Food and beverages purchased for off-premises consumption",3323,3564,3853
29000,Missouri,10,"      Clothing and footwear",958,1206,1253
29000,Missouri,11,"      Gasoline and other energy goods",1091,1628,2178
29000,Missouri,12,"      Other nondurable goods",3780,4060,4425
29000,Missouri,13,"  Services",26635,28933,31254
29000,Missouri,14,"    Household consumption expenditures (for services)",25285,27625,29753
29000,Missouri,15,"      Housing and utilities",6750,6902,7330
29000,Missouri,16,"      Health care",7164,7892,8323
29000,Missouri,17,"      Transportation services",1046,1248,1461
29000,Missouri,18,"      Recreation services",1378,1667,1845
29000,Missouri,19,"      Food services and accommodations",2311,2852,3226
29000,Missouri,20,"      Financial services and insurance",3256,3461,3695
29000,Missouri,21,"      Other services",3381,3603,3872
29000,Missouri,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1350,1308,1501
29000,Missouri,23,"      Gross output of nonprofit institutions",4309,4616,4945
29000,Missouri,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2959,3308,3444
30000,Montana,1,Per capita personal consumption expenditures,42067,48015,51913
30000,Montana,2,"  Goods",14742,17334,18808
30000,Montana,3,"    Durable goods",5758,7064,7323
30000,Montana,4,"      Motor vehicles and parts",2284,2826,2874
30000,Montana,5,"      Furnishings and durable household equipment",1209,1414,1485
30000,Montana,6,"      Recreational goods and vehicles",1721,2131,2248
30000,Montana,7,"      Other durable goods",545,693,715
30000,Montana,8,"    Nondurable goods",8984,10270,11486
30000,Montana,9,"      Food and beverages purchased for off-premises consumption",3964,4299,4775
30000,Montana,10,"      Clothing and footwear",878,1114,1164
30000,Montana,11,"      Gasoline and other energy goods",979,1417,1861
30000,Montana,12,"      Other nondurable goods",3163,3440,3686
30000,Montana,13,"  Services",27325,30682,33104
30000,Montana,14,"    Household consumption expenditures (for services)",25687,29096,31366
30000,Montana,15,"      Housing and utilities",7163,7913,8488
30000,Montana,16,"      Health care",7508,8275,8519
30000,Montana,17,"      Transportation services",1255,1718,2020
30000,Montana,18,"      Recreation services",1595,1966,2189
30000,Montana,19,"      Food services and accommodations",2368,3063,3616
30000,Montana,20,"      Financial services and insurance",2946,3107,3216
30000,Montana,21,"      Other services",2852,3055,3318
30000,Montana,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1637,1585,1738
30000,Montana,23,"      Gross output of nonprofit institutions",4933,5241,5398
30000,Montana,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3295,3655,3660
31000,Nebraska,1,Per capita personal consumption expenditures,40371,45469,49522
31000,Nebraska,2,"  Goods",13991,16331,17723
31000,Nebraska,3,"    Durable goods",5289,6422,6649
31000,Nebraska,4,"      Motor vehicles and parts",2276,2774,2825
31000,Nebraska,5,"      Furnishings and durable household equipment",1013,1166,1231
31000,Nebraska,6,"      Recreational goods and vehicles",1380,1720,1810
31000,Nebraska,7,"      Other durable goods",621,761,782
31000,Nebraska,8,"    Nondurable goods",8702,9909,11075
31000,Nebraska,9,"      Food and beverages purchased for off-premises consumption",3302,3520,3845
31000,Nebraska,10,"      Clothing and footwear",921,1144,1197
31000,Nebraska,11,"      Gasoline and other energy goods",1116,1679,2170
31000,Nebraska,12,"      Other nondurable goods",3364,3567,3863
31000,Nebraska,13,"  Services",26380,29138,31798
31000,Nebraska,14,"    Household consumption expenditures (for services)",24882,27690,30179
31000,Nebraska,15,"      Housing and utilities",6667,7083,7631
31000,Nebraska,16,"      Health care",7481,8396,8908
31000,Nebraska,17,"      Transportation services",1045,1333,1613
31000,Nebraska,18,"      Recreation services",957,1170,1319
31000,Nebraska,19,"      Food services and accommodations",2085,2610,3045
31000,Nebraska,20,"      Financial services and insurance",3736,3962,4197
31000,Nebraska,21,"      Other services",2911,3136,3466
31000,Nebraska,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1497,1448,1620
31000,Nebraska,23,"      Gross output of nonprofit institutions",4786,5185,5508
31000,Nebraska,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3289,3737,3888
32000,Nevada,1,Per capita personal consumption expenditures,40581,46176,50922
32000,Nevada,2,"  Goods",14073,16665,18341
32000,Nevada,3,"    Durable goods",4875,6158,6634
32000,Nevada,4,"      Motor vehicles and parts",1596,2120,2243
32000,Nevada,5,"      Furnishings and durable household equipment",1187,1459,1523
32000,Nevada,6,"      Recreational goods and vehicles",1533,1860,2060
32000,Nevada,7,"      Other durable goods",558,720,808
32000,Nevada,8,"    Nondurable goods",9199,10507,11707
32000,Nevada,9,"      Food and beverages purchased for off-premises consumption",3772,4066,4444
32000,Nevada,10,"      Clothing and footwear",1037,1367,1444
32000,Nevada,11,"      Gasoline and other energy goods",675,1020,1383
32000,Nevada,12,"      Other nondurable goods",3715,4054,4435
32000,Nevada,13,"  Services",26508,29512,32581
32000,Nevada,14,"    Household consumption expenditures (for services)",25063,28132,30990
32000,Nevada,15,"      Housing and utilities",8391,8676,9418
32000,Nevada,16,"      Health care",5783,6441,6703
32000,Nevada,17,"      Transportation services",982,1334,1656
32000,Nevada,18,"      Recreation services",1377,1666,1978
32000,Nevada,19,"      Food services and accommodations",2350,3118,3848
32000,Nevada,20,"      Financial services and insurance",3504,3858,3984
32000,Nevada,21,"      Other services",2676,3039,3402
32000,Nevada,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1445,1380,1591
32000,Nevada,23,"      Gross output of nonprofit institutions",4408,4644,4912
32000,Nevada,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2963,3264,3321
33000,New Hampshire,1,Per capita personal consumption expenditures,51357,56507,60828
33000,New Hampshire,2,"  Goods",16411,18775,20616
33000,New Hampshire,3,"    Durable goods",5646,6900,7334
33000,New Hampshire,4,"      Motor vehicles and parts",2238,2900,2934
33000,New Hampshire,5,"      Furnishings and durable household equipment",1334,1575,1667
33000,New Hampshire,6,"      Recreational goods and vehicles",1419,1601,1816
33000,New Hampshire,7,"      Other durable goods",654,823,918
33000,New Hampshire,8,"    Nondurable goods",10765,11875,13282
33000,New Hampshire,9,"      Food and beverages purchased for off-premises consumption",4547,4707,5190
33000,New Hampshire,10,"      Clothing and footwear",1231,1596,1708
33000,New Hampshire,11,"      Gasoline and other energy goods",927,1308,1745
33000,New Hampshire,12,"      Other nondurable goods",4060,4263,4639
33000,New Hampshire,13,"  Services",34946,37732,40212
33000,New Hampshire,14,"    Household consumption expenditures (for services)",32405,35248,37398
33000,New Hampshire,15,"      Housing and utilities",9298,9375,9971
33000,New Hampshire,16,"      Health care",8250,8971,9231
33000,New Hampshire,17,"      Transportation services",1305,1539,1746
33000,New Hampshire,18,"      Recreation services",1752,2140,2434
33000,New Hampshire,19,"      Food services and accommodations",2646,3333,3757
33000,New Hampshire,20,"      Financial services and insurance",4819,5117,5137
33000,New Hampshire,21,"      Other services",4336,4773,5121
33000,New Hampshire,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2541,2484,2814
33000,New Hampshire,23,"      Gross output of nonprofit institutions",6815,7087,7544
33000,New Hampshire,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4274,4603,4729
34000,New Jersey,1,Per capita personal consumption expenditures,48875,55472,60082
34000,New Jersey,2,"  Goods",15361,18210,19368
34000,New Jersey,3,"    Durable goods",4910,6090,6407
34000,New Jersey,4,"      Motor vehicles and parts",1455,1822,1950
34000,New Jersey,5,"      Furnishings and durable household equipment",1308,1572,1654
34000,New Jersey,6,"      Recreational goods and vehicles",1441,1746,1837
34000,New Jersey,7,"      Other durable goods",706,949,965
34000,New Jersey,8,"    Nondurable goods",10451,12120,12961
34000,New Jersey,9,"      Food and beverages purchased for off-premises consumption",3813,4074,4280
34000,New Jersey,10,"      Clothing and footwear",1293,1757,1868
34000,New Jersey,11,"      Gasoline and other energy goods",672,1025,1340
34000,New Jersey,12,"      Other nondurable goods",4673,5265,5473
34000,New Jersey,13,"  Services",33514,37261,40715
34000,New Jersey,14,"    Household consumption expenditures (for services)",30291,34024,36998
34000,New Jersey,15,"      Housing and utilities",9507,10158,10928
34000,New Jersey,16,"      Health care",7646,8415,8929
34000,New Jersey,17,"      Transportation services",1043,1360,1687
34000,New Jersey,18,"      Recreation services",1576,1927,2177
34000,New Jersey,19,"      Food services and accommodations",2300,3057,3662
34000,New Jersey,20,"      Financial services and insurance",4058,4351,4407
34000,New Jersey,21,"      Other services",4161,4755,5209
34000,New Jersey,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",3223,3238,3716
34000,New Jersey,23,"      Gross output of nonprofit institutions",8022,8437,9183
34000,New Jersey,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4799,5199,5467
35000,New Mexico,1,Per capita personal consumption expenditures,35031,39950,43336
35000,New Mexico,2,"  Goods",12066,14309,15445
35000,New Mexico,3,"    Durable goods",4034,5071,5268
35000,New Mexico,4,"      Motor vehicles and parts",1647,2171,2223
35000,New Mexico,5,"      Furnishings and durable household equipment",959,1110,1174
35000,New Mexico,6,"      Recreational goods and vehicles",838,1013,1078
35000,New Mexico,7,"      Other durable goods",591,777,794
35000,New Mexico,8,"    Nondurable goods",8032,9238,10177
35000,New Mexico,9,"      Food and beverages purchased for off-premises consumption",3455,3740,3962
35000,New Mexico,10,"      Clothing and footwear",793,1033,1082
35000,New Mexico,11,"      Gasoline and other energy goods",804,1263,1674
35000,New Mexico,12,"      Other nondurable goods",2980,3202,3459
35000,New Mexico,13,"  Services",22965,25641,27891
35000,New Mexico,14,"    Household consumption expenditures (for services)",21667,24348,26389
35000,New Mexico,15,"      Housing and utilities",6598,6956,7529
35000,New Mexico,16,"      Health care",6101,6985,7304
35000,New Mexico,17,"      Transportation services",760,920,1052
35000,New Mexico,18,"      Recreation services",898,1092,1248
35000,New Mexico,19,"      Food services and accommodations",2288,2956,3535
35000,New Mexico,20,"      Financial services and insurance",2698,2897,2929
35000,New Mexico,21,"      Other services",2324,2542,2793
35000,New Mexico,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1298,1293,1501
35000,New Mexico,23,"      Gross output of nonprofit institutions",4291,4795,5134
35000,New Mexico,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",2992,3502,3632
36000,New York,1,Per capita personal consumption expenditures,47813,53354,58571
36000,New York,2,"  Goods",14117,16038,17438
36000,New York,3,"    Durable goods",4166,5062,5394
36000,New York,4,"      Motor vehicles and parts",1146,1490,1561
36000,New York,5,"      Furnishings and durable household equipment",1114,1325,1397
36000,New York,6,"      Recreational goods and vehicles",1278,1478,1621
36000,New York,7,"      Other durable goods",628,770,815
36000,New York,8,"    Nondurable goods",9951,10975,12044
36000,New York,9,"      Food and beverages purchased for off-premises consumption",3478,3778,4119
36000,New York,10,"      Clothing and footwear",1290,1610,1700
36000,New York,11,"      Gasoline and other energy goods",475,698,942
36000,New York,12,"      Other nondurable goods",4708,4889,5282
36000,New York,13,"  Services",33695,37317,41133
36000,New York,14,"    Household consumption expenditures (for services)",31611,35370,38821
36000,New York,15,"      Housing and utilities",9156,9767,10666
36000,New York,16,"      Health care",8718,9597,10124
36000,New York,17,"      Transportation services",1197,1597,2002
36000,New York,18,"      Recreation services",1383,1692,1928
36000,New York,19,"      Food services and accommodations",2500,3286,4136
36000,New York,20,"      Financial services and insurance",4175,4445,4476
36000,New York,21,"      Other services",4482,4986,5490
36000,New York,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2085,1947,2312
36000,New York,23,"      Gross output of nonprofit institutions",7019,7344,7921
36000,New York,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",4935,5397,5609
37000,North Carolina,1,Per capita personal consumption expenditures,39063,44287,47834
37000,North Carolina,2,"  Goods",14606,16965,18380
37000,North Carolina,3,"    Durable goods",5192,6430,6852
37000,North Carolina,4,"      Motor vehicles and parts",1797,2339,2397
37000,North Carolina,5,"      Furnishings and durable household equipment",1199,1415,1515
37000,North Carolina,6,"      Recreational goods and vehicles",1641,1969,2170
37000,North Carolina,7,"      Other durable goods",555,707,770
37000,North Carolina,8,"    Nondurable goods",9415,10535,11529
37000,North Carolina,9,"      Food and beverages purchased for off-premises consumption",3685,3883,4163
37000,North Carolina,10,"      Clothing and footwear",1043,1346,1448
37000,North Carolina,11,"      Gasoline and other energy goods",830,1228,1576
37000,North Carolina,12,"      Other nondurable goods",3856,4078,4342
37000,North Carolina,13,"  Services",24456,27322,29454
37000,North Carolina,14,"    Household consumption expenditures (for services)",24270,27293,29328
37000,North Carolina,15,"      Housing and utilities",7140,7483,7994
37000,North Carolina,16,"      Health care",6181,7228,7481
37000,North Carolina,17,"      Transportation services",845,1068,1300
37000,North Carolina,18,"      Recreation services",1346,1629,1804
37000,North Carolina,19,"      Food services and accommodations",2384,2961,3376
37000,North Carolina,20,"      Financial services and insurance",2939,3128,3224
37000,North Carolina,21,"      Other services",3435,3796,4150
37000,North Carolina,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",186,29,126
37000,North Carolina,23,"      Gross output of nonprofit institutions",3258,3500,3780
37000,North Carolina,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3072,3471,3655
38000,North Dakota,1,Per capita personal consumption expenditures,45008,49209,52631
38000,North Dakota,2,"  Goods",14628,16629,17540
38000,North Dakota,3,"    Durable goods",5783,6793,6995
38000,North Dakota,4,"      Motor vehicles and parts",2031,2427,2459
38000,North Dakota,5,"      Furnishings and durable household equipment",1207,1410,1475
38000,North Dakota,6,"      Recreational goods and vehicles",2009,2293,2374
38000,North Dakota,7,"      Other durable goods",537,662,688
38000,North Dakota,8,"    Nondurable goods",8845,9837,10545
38000,North Dakota,9,"      Food and beverages purchased for off-premises consumption",3303,3512,3676
38000,North Dakota,10,"      Clothing and footwear",1154,1434,1468
38000,North Dakota,11,"      Gasoline and other energy goods",688,970,1267
38000,North Dakota,12,"      Other nondurable goods",3699,3920,4133
38000,North Dakota,13,"  Services",30379,32580,35090
38000,North Dakota,14,"    Household consumption expenditures (for services)",28238,30433,32707
38000,North Dakota,15,"      Housing and utilities",7311,6889,7214
38000,North Dakota,16,"      Health care",9059,10066,10494
38000,North Dakota,17,"      Transportation services",1193,1386,1694
38000,North Dakota,18,"      Recreation services",1132,1326,1453
38000,North Dakota,19,"      Food services and accommodations",2294,2921,3501
38000,North Dakota,20,"      Financial services and insurance",3928,4252,4447
38000,North Dakota,21,"      Other services",3321,3593,3903
38000,North Dakota,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2142,2146,2384
38000,North Dakota,23,"      Gross output of nonprofit institutions",5370,5725,6096
38000,North Dakota,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3228,3578,3712
39000,Ohio,1,Per capita personal consumption expenditures,39700,44215,47768
39000,Ohio,2,"  Goods",13792,15792,17195
39000,Ohio,3,"    Durable goods",4693,5668,5977
39000,Ohio,4,"      Motor vehicles and parts",1640,2104,2157
39000,Ohio,5,"      Furnishings and durable household equipment",1076,1267,1333
39000,Ohio,6,"      Recreational goods and vehicles",1456,1653,1784
39000,Ohio,7,"      Other durable goods",521,644,704
39000,Ohio,8,"    Nondurable goods",9099,10124,11218
39000,Ohio,9,"      Food and beverages purchased for off-premises consumption",3661,3861,4106
39000,Ohio,10,"      Clothing and footwear",913,1168,1269
39000,Ohio,11,"      Gasoline and other energy goods",783,1152,1539
39000,Ohio,12,"      Other nondurable goods",3742,3943,4305
39000,Ohio,13,"  Services",25909,28423,30573
39000,Ohio,14,"    Household consumption expenditures (for services)",23929,26466,28397
39000,Ohio,15,"      Housing and utilities",6524,6926,7412
39000,Ohio,16,"      Health care",7539,8322,8770
39000,Ohio,17,"      Transportation services",801,979,1123
39000,Ohio,18,"      Recreation services",1180,1454,1620
39000,Ohio,19,"      Food services and accommodations",2166,2664,2968
39000,Ohio,20,"      Financial services and insurance",2792,2966,3072
39000,Ohio,21,"      Other services",2926,3155,3431
39000,Ohio,22,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1979,1957,2177
39000,Ohio,23,"      Gross output of nonprofit institutions",5460,5846,6210
39000,Ohio,24,"      Less: Receipts from sales of goods and services by nonprofit institutions",3481,3889,4034
40000,Oklahoma,1,Per capita personal consumption expenditures,34747,38889,42046
40000,Oklahoma,2,"  Goods",12791,14808,15913
40000,Oklahoma,3,"    Durable goods",4624,5636,5792
40000,Oklahoma,4,"      Motor vehicles and parts",2079,2637,2686
40000,Oklahoma,5,"      Furnishings and durable household equipment",1011,1156,1203
40000,Oklahoma,6,"      Recreational goods and vehicles",1044,1239,1289
40000,Oklahoma,7,"      Other durable goods",490,604,614
40000,Oklahoma,8,"    Nondurable goods",8167,9172,10122
40000,Oklahoma,9,"      Food and beverages purchased for off-premises consumption",2747,2962,3198
40000,Oklahoma,10,"      Clothing and footwear",1086,1342,1397
40000,Oklahoma,11,"      Gasoline and other energy goods",1026,1417,1910
40000,Oklahoma,12,"      Other nondurable goods",3308,3451,3616
40000,Oklahoma,13,"  Services",21956,24081,26133
40000,Oklahoma,14,"    Household consumption expenditures (for services)",21502,23821,25784
